"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"06/02/2023,""996.20"",""996.20"",""996.20"",""996.20"","""",""-0.25%"""
"06/01/2023,""998.69"",""998.69"",""998.69"",""998.69"","""",""-0.85%"""
"05/31/2023,""1,007.28"",""1,007.28"",""1,007.28"",""1,007.28"","""",""0.43%"""
"05/30/2023,""1,002.99"",""1,002.99"",""1,002.99"",""1,002.99"","""",""0.13%"""
"05/29/2023,""1,001.65"",""1,001.65"",""1,001.65"",""1,001.65"","""",""-0.54%"""
"05/26/2023,""1,007.12"",""1,007.12"",""1,007.12"",""1,007.12"","""",""-0.02%"""
"05/25/2023,""1,007.31"",""1,007.31"",""1,007.31"",""1,007.31"","""",""-0.24%"""
"05/24/2023,""1,009.74"",""1,009.74"",""1,009.74"",""1,009.74"","""",""-0.35%"""
"05/23/2023,""1,013.24"",""1,013.24"",""1,013.24"",""1,013.24"","""",""0.46%"""
"05/22/2023,""1,008.56"",""1,008.56"",""1,008.56"",""1,008.56"","""",""0.17%"""
"05/19/2023,""1,006.87"",""1,006.87"",""1,006.87"",""1,006.87"","""",""-0.09%"""
"05/17/2023,""1,007.75"",""1,007.75"",""1,007.75"",""1,007.75"","""",""-0.23%"""
"05/16/2023,""1,010.10"",""1,010.10"",""1,010.10"",""1,010.10"","""",""-0.02%"""
"05/15/2023,""1,010.33"",""1,010.33"",""1,010.33"",""1,010.33"","""",""0.06%"""
"05/12/2023,""1,009.70"",""1,009.70"",""1,009.70"",""1,009.70"","""",""0.24%"""
"05/11/2023,""1,007.24"",""1,007.24"",""1,007.24"",""1,007.24"","""",""-0.08%"""
"05/10/2023,""1,008.07"",""1,008.07"",""1,008.07"",""1,008.07"","""",""-0.03%"""
"05/09/2023,""1,008.39"",""1,008.39"",""1,008.39"",""1,008.39"","""",""0.23%"""
"05/08/2023,""1,006.12"",""1,006.12"",""1,006.12"",""1,006.12"","""",""-0.06%"""
"05/05/2023,""1,006.76"",""1,006.76"",""1,006.76"",""1,006.76"","""",""-0.15%"""
