"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"10/18/2023,""23.4060"",""23.3170"",""23.4930"",""23.2380"","""",""0.47%"""
"10/17/2023,""23.2970"",""23.3515"",""23.4335"",""23.2355"","""",""-0.15%"""
"10/16/2023,""23.3310"",""23.4800"",""23.5010"",""23.3340"","""",""-0.60%"""
"10/13/2023,""23.4710"",""23.4345"",""23.5465"",""23.3045"","""",""0.22%"""
"10/12/2023,""23.4190"",""23.1040"",""23.4920"",""23.0520"","""",""1.46%"""
"10/11/2023,""23.0830"",""23.1645"",""23.2080"",""23.0750"","""",""-0.25%"""
"10/10/2023,""23.1420"",""23.1510"",""23.2995"",""23.0965"","""",""0.09%"""
"10/09/2023,""23.1210"",""23.1850"",""23.3150"",""23.1195"","""",""0.18%"""
"10/06/2023,""23.0800"",""23.1575"",""23.3370"",""23.0710"","""",""-0.22%"""
"10/05/2023,""23.1320"",""23.2240"",""23.2750"",""23.0940"","""",""-0.28%"""
"10/04/2023,""23.1980"",""23.4265"",""23.5190"",""23.1500"","""",""-0.88%"""
"10/03/2023,""23.4040"",""23.2860"",""23.4635"",""23.2815"","""",""0.49%"""
"10/02/2023,""23.2900"",""23.0760"",""23.3305"",""23.0345"","""",""0.94%"""
"09/29/2023,""23.0740"",""23.0420"",""23.1265"",""22.9250"","""",""0.28%"""
"09/28/2023,""23.0090"",""23.1870"",""23.2270"",""22.9985"","""",""-0.63%"""
"09/27/2023,""23.1540"",""23.0980"",""23.2450"",""23.0555"","""",""0.31%"""
"09/26/2023,""23.0830"",""22.9875"",""23.1445"",""22.9495"","""",""0.53%"""
"09/25/2023,""22.9610"",""22.9130"",""23.0555"",""22.8985"","""",""0.19%"""
"09/22/2023,""22.9170"",""22.9310"",""23.0140"",""22.8285"","""",""0.01%"""
"09/21/2023,""22.9140"",""22.8800"",""23.0360"",""22.8595"","""",""0.28%"""
"09/20/2023,""22.8510"",""22.8950"",""22.9330"",""22.6985"","""",""-0.05%"""
"09/19/2023,""22.8630"",""22.8450"",""22.9290"",""22.7850"","""",""0.22%"""
"09/18/2023,""22.8130"",""23.0455"",""23.0550"",""22.8100"","""",""-0.91%"""
"09/15/2023,""23.0220"",""23.0540"",""23.1005"",""22.8870"","""",""-0.06%"""
"09/14/2023,""23.0350"",""22.7535"",""23.1100"",""22.7095"","""",""1.38%"""
"09/13/2023,""22.7210"",""22.8330"",""22.9135"",""22.6495"","""",""-0.31%"""
"09/12/2023,""22.7910"",""22.8160"",""23.0005"",""22.7875"","""",""0.00%"""
"09/11/2023,""22.7920"",""22.7740"",""22.8870"",""22.7130"","""",""0.03%"""
"09/08/2023,""22.7860"",""22.7720"",""22.8700"",""22.6805"","""",""0.15%"""
"09/07/2023,""22.7530"",""22.6280"",""22.8225"",""22.6120"","""",""0.68%"""
"09/06/2023,""22.5990"",""22.5450"",""22.7245"",""22.5090"","""",""0.22%"""
"09/05/2023,""22.5500"",""22.3295"",""22.5905"",""22.3165"","""",""1.00%"""
"09/04/2023,""22.3270"",""22.3380"",""22.3960"",""22.2940"","""",""0.02%"""
"09/01/2023,""22.3220"",""22.1980"",""22.3930"",""22.1490"","""",""0.73%"""
"08/31/2023,""22.1610"",""22.0245"",""22.2280"",""22.0145"","""",""0.64%"""
"08/30/2023,""22.0190"",""22.1375"",""22.2025"",""22.0160"","""",""-0.40%"""
"08/29/2023,""22.1080"",""22.3285"",""22.4030"",""22.1090"","""",""-0.81%"""
"08/28/2023,""22.2890"",""22.2895"",""22.3730"",""22.2490"","""",""0.02%"""
"08/25/2023,""22.2850"",""22.3330"",""22.4310"",""22.2140"","""",""-0.10%"""
"08/24/2023,""22.3080"",""22.1730"",""22.3555"",""22.1345"","""",""0.76%"""
"08/23/2023,""22.1400"",""22.2095"",""22.3485"",""22.1375"","""",""-0.17%"""
"08/22/2023,""22.1780"",""22.0555"",""22.2275"",""21.9655"","""",""0.69%"""
"08/21/2023,""22.0250"",""22.0900"",""22.1215"",""22.0060"","""",""-0.23%"""
"08/18/2023,""22.0750"",""22.1545"",""22.1755"",""22.0500"","""",""-0.23%"""
